"income","female","age","job","num_dependents","rent","own_res","new_car","chk_acct","sav_acct","num_accts","mobile","product"
34300,"0",31,"2",2,"0","1","0",3,2,4,"0",2
12250,"0",37,"2",1,"0","1","0",2,0,2,"0",2
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
9500,"0",33,"2",2,"1","0","1",0,0,4,"0",0
93980,"0",28,"3",1,"1","0","0",1,0,1,"1",0
9470,"0",38,"2",2,"0","0","1",2,0,3,"0",0
78820,"0",45,"2",2,"0","0","0",0,0,3,"0",4
22100,"0",25,"1",1,"1","0","0",3,0,2,"0",0
42490,"0",28,"3",1,"0","1","1",1,0,0,"0",0
31040,"0",31,"2",1,"0","1","0",0,0,3,"0",1
22410,"0",48,"1",2,"1","0","1",0,0,1,"0",3
7170,"0",52,"2",1,"0","1","0",3,0,4,"0",4
21080,"0",29,"2",1,"1","0","0",3,0,3,"0",2
23480,"0",46,"2",1,"0","1","0",0,0,2,"0",2
10550,"0",30,"2",1,"0","1","1",3,0,1,"0",1
42490,"0",28,"3",1,"0","1","1",1,0,0,"0",0
6090,"0",26,"0",1,"0","1","0",2,0,1,"0",0
10280,"0",36,"2",1,"0","1","1",3,0,2,"0",3
29780,"0",32,"2",1,"0","1","0",3,2,2,"0",2
2760,"0",22,"1",1,"1","0","1",1,0,2,"0",4
39310,"0",46,"2",2,"0","0","1",0,0,3,"0",0
29960,"0",20,"2",1,"0","1","0",0,4,2,"0",0
19080,"0",66,"3",1,"0","1","0",2,0,4,"0",0
29780,"0",32,"2",2,"0","1","0",3,4,2,"0",4
46790,"0",35,"1",1,"0","1","0",3,0,3,"1",3
26220,"0",34,"2",1,"0","1","0",1,1,2,"0",4
6260,"0",24,"1",1,"0","1","0",0,0,2,"0",0
5180,"0",29,"2",1,"0","1","0",3,0,2,"0",1
33940,"0",65,"0",1,"0","1","0",0,0,0,"0",4
17550,"0",58,"1",1,"0","1","0",0,0,4,"0",4
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
69670,"0",36,"3",1,"1","0","0",1,1,3,"0",4
19530,"0",61,"3",1,"0","0","0",1,0,4,"0",0
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
38500,"0",27,"2",1,"0","1","0",3,0,3,"1",1
109610,"0",27,"2",1,"0","1","0",1,3,3,"0",0
107220,"0",35,"1",1,"0","1","1",0,0,1,"0",1
22410,"0",48,"1",2,"1","0","1",0,0,1,"0",3
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
23030,"0",45,"2",1,"0","1","1",0,0,4,"0",0
26840,"0",35,"1",1,"0","1","0",3,0,2,"0",2
78550,"0",25,"2",1,"0","1","1",3,0,2,"0",0
34470,"0",35,"1",2,"0","1","0",3,2,2,"0",3
115600,"0",23,"3",1,"1","0","0",1,0,2,"1",0
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
36170,"0",20,"2",1,"1","0","0",2,4,4,"0",4
6740,"0",20,"2",1,"0","1","0",0,1,3,"0",0
32130,"0",25,"2",1,"1","0","0",1,2,1,"0",3
12820,"0",32,"1",1,"0","1","0",0,1,2,"0",0
79800,"0",27,"2",1,"1","0","0",3,4,1,"0",0
11080,"0",28,"2",1,"0","1","0",0,0,3,"0",0
9590,"0",29,"2",1,"0","1","0",1,0,2,"0",0
13450,"0",26,"2",1,"0","1","0",0,0,2,"0",0
14690,"0",41,"1",1,"1","0","1",3,1,4,"0",4
27460,"0",31,"2",1,"0","1","0",0,0,4,"0",0
59540,"0",41,"1",1,"0","1","0",1,0,3,"0",1
36500,"0",22,"2",1,"1","0","0",0,0,1,"0",4
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
7630,"0",26,"2",1,"0","1","0",3,0,2,"0",1
15260,"0",66,"3",1,"0","0","0",0,0,4,"1",4
15370,"0",50,"2",1,"0","1","0",1,4,4,"0",4
12230,"1",46,"2",1,"1","0","1",1,0,4,"0",0
31810,"0",26,"2",1,"0","1","0",3,0,1,"0",4
46110,"0",32,"2",1,"0","1","0",3,0,1,"0",0
38680,"0",41,"3",1,"1","0","0",3,0,4,"1",2
7090,"0",27,"0",1,"0","1","1",2,3,1,"0",2
34480,"0",74,"1",1,"0","1","0",3,0,3,"0",4
14180,"0",35,"1",1,"1","0","1",3,1,2,"0",2
47360,"0",25,"1",1,"0","1","0",1,0,1,"0",0
19220,"0",37,"1",1,"0","1","0",1,0,2,"0",0
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
30170,"0",34,"3",1,"1","0","0",1,0,1,"0",1
12460,"0",23,"1",1,"0","1","1",1,0,1,"0",0
12870,"0",45,"1",1,"0","1","1",3,4,4,"0",2
159450,"0",58,"2",1,"1","0","0",1,0,1,"0",0
22780,"0",28,"2",1,"0","1","1",1,1,1,"0",0
12710,"0",39,"2",1,"0","0","0",2,4,2,"0",0
89780,"1",45,"3",1,"0","1","1",0,0,4,"0",0
14420,"0",32,"1",2,"0","0","1",0,0,3,"0",0
46790,"0",35,"1",1,"0","1","0",3,0,3,"1",3
17660,"0",21,"2",1,"1","0","0",3,0,2,"0",2
15670,"0",22,"2",1,"0","1","0",1,0,2,"0",1
27790,"0",21,"2",1,"1","0","0",1,0,2,"1",3
4260,"0",39,"1",1,"0","1","0",3,0,4,"0",4
26970,"0",32,"2",2,"0","1","0",3,0,2,"0",2
11880,"0",39,"2",2,"0","1","0",1,0,4,"0",0
27790,"0",21,"2",1,"1","0","0",1,0,2,"1",3
13130,"0",20,"2",1,"0","1","0",3,0,4,"0",4
23370,"0",36,"2",1,"0","1","0",1,0,4,"0",4
35990,"0",26,"1",1,"1","0","0",0,0,3,"0",4
21240,"0",24,"2",1,"1","0","0",0,0,2,"0",0
101440,"0",21,"2",1,"0","1","0",3,1,3,"0",4
12400,"0",38,"2",1,"0","1","0",3,4,4,"0",2
7170,"0",52,"2",1,"0","1","0",3,0,4,"0",4
39660,"0",33,"2",1,"1","0","1",0,0,4,"0",0
62600,"0",28,"1",1,"1","0","1",1,0,3,"0",3
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
30790,"0",36,"2",1,"0","1","1",3,4,2,"0",4
86480,"0",27,"2",1,"0","1","0",3,0,1,"0",0
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
101440,"0",21,"2",1,"0","1","0",3,1,3,"0",4
31610,"0",31,"2",1,"1","0","0",0,0,2,"0",0
15530,"0",44,"2",1,"0","1","0",0,0,2,"0",0
25200,"0",23,"1",1,"0","1","0",1,2,2,"0",0
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
80860,"0",42,"3",1,"0","1","1",1,1,4,"0",0
93980,"0",28,"3",1,"1","0","0",1,0,1,"1",0
25790,"0",33,"1",2,"0","1","1",0,0,1,"0",0
11690,"0",67,"2",1,"0","1","0",0,4,4,"0",4
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
18870,"0",28,"2",1,"0","1","0",1,4,2,"0",4
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
68500,"0",34,"3",2,"0","1","1",1,1,0,"0",0
47460,"0",25,"1",1,"0","1","0",1,0,1,"0",0
9500,"0",33,"2",2,"1","0","1",0,0,4,"0",0
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
61100,"0",31,"2",1,"0","0","0",3,0,2,"0",3
41690,"0",28,"2",1,"0","1","0",0,0,2,"0",4
6180,"0",56,"2",1,"0","1","0",3,0,4,"0",4
60700,"0",33,"2",1,"0","1","0",3,0,4,"0",4
19190,"0",35,"2",1,"1","0","0",1,0,3,"0",3
40570,"1",43,"2",1,"0","1","0",1,0,3,"0",0
38500,"0",27,"2",1,"0","1","0",3,0,3,"1",1
40200,"0",27,"2",1,"0","1","0",0,0,2,"0",2
14840,"0",25,"2",1,"0","1","0",1,4,2,"0",0
61870,"0",24,"2",1,"1","0","0",0,1,3,"1",4
30740,"0",33,"2",2,"0","1","0",3,4,2,"0",2
19500,"0",34,"2",1,"0","1","0",3,0,3,"0",1
47960,"0",56,"2",1,"0","0","0",2,0,4,"1",4
17780,"0",26,"0",1,"1","0","1",1,0,1,"0",0
11680,"0",27,"1",1,"0","1","1",0,0,2,"0",3
7080,"0",38,"1",2,"0","1","0",0,0,2,"0",3
12360,"0",23,"2",1,"1","0","0",3,0,1,"0",4
36170,"0",20,"2",1,"1","0","0",2,4,4,"0",4
15300,"0",32,"2",1,"0","1","1",3,0,2,"0",0
47880,"0",26,"2",2,"0","1","0",0,0,3,"1",3
25070,"0",51,"1",1,"0","0","1",3,2,4,"0",4
12400,"0",48,"1",2,"0","0","1",2,1,4,"0",0
15300,"0",32,"2",1,"0","1","1",3,0,2,"0",0
7270,"0",46,"2",1,"0","0","0",3,2,4,"0",4
31140,"0",26,"2",1,"1","0","0",0,0,1,"0",0
13520,"0",23,"0",1,"1","0","0",0,2,0,"1",2
21320,"0",27,"2",1,"1","0","0",0,4,1,"0",3
15420,"0",36,"2",1,"0","1","0",3,0,3,"0",4
5180,"0",29,"2",1,"0","1","0",3,0,2,"0",1
27820,"0",31,"3",1,"0","1","1",3,2,3,"0",2
7300,"0",46,"1",1,"1","0","0",3,4,4,"0",2
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
27280,"0",35,"2",1,"0","1","0",1,4,3,"0",2
59650,"0",30,"3",1,"0","1","0",1,0,4,"1",2
10380,"0",49,"2",1,"0","1","1",0,0,3,"0",3
14420,"0",23,"2",1,"1","0","1",0,0,3,"0",0
14840,"0",25,"2",1,"0","1","0",1,4,2,"0",0
15330,"0",38,"2",1,"0","1","0",3,0,1,"0",3
147820,"0",60,"3",1,"0","0","0",1,1,4,"0",0
24730,"0",25,"0",1,"0","1","0",0,0,0,"0",0
10760,"0",26,"2",1,"0","1","0",3,0,2,"0",2
9590,"0",29,"2",1,"0","1","0",1,0,2,"0",0
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
62290,"0",23,"1",1,"1","0","0",0,0,1,"0",0
39140,"1",38,"2",1,"0","1","0",3,4,2,"0",0
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
143180,"0",57,"3",1,"0","0","1",1,0,4,"0",0
20690,"0",26,"2",1,"0","1","0",3,4,2,"0",1
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
51170,"0",26,"2",1,"0","1","0",3,0,3,"0",4
51290,"0",74,"3",2,"0","0","0",1,0,4,"1",0
39130,"0",23,"2",1,"0","1","0",2,0,2,"0",2
21080,"0",29,"2",1,"1","0","0",3,0,3,"0",2
23190,"1",33,"2",1,"1","0","0",2,0,1,"0",0
22250,"0",57,"2",1,"0","0","1",1,0,4,"0",0
21970,"0",43,"2",2,"0","1","0",3,4,3,"1",4
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
51170,"0",26,"2",1,"0","1","0",3,0,3,"0",4
67610,"0",68,"2",1,"1","0","1",3,4,2,"0",0
12440,"0",41,"1",1,"1","0","0",3,4,4,"0",4
7660,"0",66,"1",1,"0","1","0",1,2,2,"0",0
109610,"0",27,"2",1,"0","1","0",1,3,3,"0",0
70570,"0",36,"3",2,"1","0","0",1,4,3,"1",4
148960,"0",68,"3",1,"0","1","1",0,0,4,"0",0
24040,"0",26,"2",1,"0","1","0",3,0,2,"0",2
67580,"0",31,"2",1,"0","1","0",0,0,2,"0",0
15330,"0",38,"2",1,"0","1","0",3,0,1,"0",3
13450,"0",26,"2",1,"0","1","0",0,0,2,"0",0
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
21240,"0",24,"2",1,"1","0","0",0,0,2,"0",0
12390,"0",61,"2",1,"0","0","0",1,4,2,"0",4
11680,"0",27,"1",1,"0","1","1",0,0,2,"0",3
4330,"0",24,"2",2,"1","0","0",1,3,1,"0",0
19080,"0",66,"3",1,"0","1","0",2,0,4,"0",0
12250,"0",37,"2",1,"0","1","0",2,0,2,"0",2
14120,"0",29,"3",1,"0","1","0",3,0,2,"0",2
9600,"0",30,"2",1,"0","1","0",3,3,3,"0",2
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
15200,"0",63,"2",1,"0","1","0",3,4,4,"0",4
10240,"0",48,"2",1,"0","1","0",0,0,1,"0",0
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
11360,"0",32,"2",2,"0","0","0",1,3,4,"0",0
3380,"0",52,"2",1,"0","1","0",0,2,4,"0",4
7830,"0",26,"1",2,"0","1","1",3,4,2,"0",2
27620,"0",25,"2",1,"0","1","0",1,4,4,"0",0
50030,"0",29,"2",1,"0","1","1",3,4,2,"0",0
21500,"0",24,"2",1,"0","1","1",1,0,2,"0",0
13300,"0",26,"2",1,"0","1","1",2,0,1,"0",1
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
60780,"0",32,"2",1,"0","1","1",1,0,3,"0",2
9500,"0",33,"2",2,"1","0","1",0,0,4,"0",0
17660,"0",21,"2",1,"1","0","0",3,0,2,"0",2
59540,"0",41,"1",1,"0","1","0",1,0,3,"0",1
22100,"0",25,"1",1,"1","0","0",3,0,2,"0",0
40570,"1",43,"2",1,"0","1","0",1,0,3,"0",0
11900,"0",55,"0",2,"0","0","0",0,0,0,"0",0
8460,"0",36,"2",1,"0","0","0",3,4,4,"0",4
18370,"0",34,"1",1,"0","0","0",1,0,3,"0",0
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
17780,"0",26,"0",1,"1","0","1",1,0,1,"0",0
61430,"0",58,"1",1,"0","0","0",0,0,4,"1",0
14590,"0",43,"1",1,"0","1","0",3,0,2,"0",2
17550,"0",58,"1",1,"0","1","0",0,0,4,"0",4
13720,"1",36,"2",1,"0","1","1",0,0,3,"0",0
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
29690,"0",25,"2",1,"1","0","0",1,0,1,"0",0
8460,"0",36,"2",1,"0","0","0",3,4,4,"0",4
63040,"0",36,"2",1,"0","1","0",3,4,4,"0",4
24060,"0",23,"2",1,"1","0","0",0,0,3,"0",0
50030,"0",29,"2",1,"0","1","1",3,4,2,"0",0
13130,"0",20,"2",1,"0","1","0",3,0,4,"0",4
38440,"0",34,"1",2,"0","0","0",1,1,3,"0",0
6970,"0",46,"2",1,"0","1","1",0,0,1,"0",0
89780,"1",45,"3",1,"0","1","1",0,0,4,"0",0
3380,"0",52,"2",1,"0","1","0",0,2,4,"0",4
34160,"0",27,"3",1,"0","1","0",0,0,2,"0",2
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
61870,"0",24,"2",1,"1","0","0",0,1,3,"1",4
31140,"0",26,"2",1,"1","0","0",0,0,1,"0",0
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
14740,"0",33,"3",1,"0","1","0",2,0,1,"0",1
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
61870,"0",24,"2",1,"1","0","0",0,1,3,"1",4
15950,"0",51,"2",2,"0","1","0",3,0,3,"0",2
18820,"0",25,"2",1,"1","0","0",0,0,2,"0",0
119380,"0",39,"3",2,"0","1","0",1,0,2,"0",0
7010,"0",32,"2",1,"0","1","0",3,0,2,"0",2
19500,"0",34,"2",1,"0","1","0",3,0,3,"0",1
83350,"0",47,"2",1,"0","0","0",0,4,4,"1",0
13520,"0",23,"0",1,"1","0","0",0,2,0,"1",2
28990,"0",43,"2",2,"0","1","1",1,4,4,"0",4
60700,"0",33,"2",1,"0","1","0",3,0,4,"0",4
27790,"0",21,"2",1,"1","0","0",1,0,2,"1",3
15370,"0",50,"2",1,"0","1","0",1,4,4,"0",4
44730,"0",31,"2",1,"0","1","0",2,0,4,"0",2
7080,"0",38,"1",2,"0","1","0",0,0,2,"0",3
86130,"0",27,"2",1,"0","1","0",3,3,2,"1",2
26840,"0",35,"1",1,"0","1","0",3,0,2,"0",2
6180,"0",56,"2",1,"0","1","0",3,0,4,"0",4
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
19190,"0",35,"2",1,"1","0","0",1,0,3,"0",3
29100,"0",34,"3",1,"0","0","0",0,0,3,"1",1
7170,"0",52,"2",1,"0","1","0",3,0,4,"0",4
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
23310,"0",49,"2",1,"0","1","0",3,4,4,"0",4
129760,"0",38,"3",1,"0","0","0",1,0,0,"1",0
61100,"0",31,"2",1,"0","0","0",3,0,2,"0",3
21410,"0",35,"2",1,"0","1","0",3,1,3,"0",1
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
2760,"0",22,"1",1,"1","0","1",1,0,2,"0",4
23030,"0",45,"2",1,"0","1","1",0,0,4,"0",0
7080,"0",38,"1",2,"0","1","0",0,0,2,"0",3
26220,"0",34,"2",1,"0","1","0",1,1,2,"0",4
5180,"0",29,"2",1,"0","1","0",3,0,2,"0",1
6090,"0",26,"0",1,"0","1","0",2,0,1,"0",0
9830,"0",19,"1",1,"1","0","0",1,3,1,"0",4
42810,"0",23,"2",1,"0","1","0",0,2,2,"0",0
19570,"0",31,"2",1,"0","1","0",0,0,3,"0",4
25770,"1",42,"2",1,"0","1","0",0,0,2,"0",1
27460,"0",31,"2",1,"0","1","0",0,0,4,"0",0
20580,"1",33,"2",1,"0","1","0",3,0,2,"0",2
13600,"0",31,"2",1,"0","1","0",3,0,2,"0",2
62290,"0",23,"1",1,"1","0","0",0,0,1,"0",0
12460,"0",23,"1",1,"0","1","1",1,0,1,"0",0
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
4330,"0",24,"2",2,"1","0","0",1,3,1,"0",0
31140,"0",26,"2",1,"1","0","0",0,0,1,"0",0
29960,"0",20,"2",1,"0","1","0",0,4,2,"0",0
12130,"0",47,"2",1,"0","1","0",3,2,4,"0",3
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
109740,"0",26,"3",1,"0","1","0",3,0,0,"0",0
15740,"0",50,"2",1,"0","1","0",3,0,2,"0",2
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
72380,"0",32,"2",2,"0","1","0",3,4,4,"0",3
5180,"0",29,"2",1,"0","1","0",3,0,2,"0",1
31900,"0",24,"2",1,"0","1","0",0,0,2,"0",0
70570,"0",36,"3",2,"1","0","0",1,4,3,"1",4
59650,"0",30,"3",1,"0","1","0",1,0,4,"1",2
90550,"0",35,"1",2,"0","0","0",3,4,2,"0",4
15250,"0",34,"2",2,"0","1","1",3,3,3,"0",3
26590,"0",28,"2",1,"0","1","0",0,3,2,"0",2
13330,"0",43,"2",2,"0","0","1",0,0,0,"0",0
59650,"0",30,"3",1,"0","1","0",1,0,4,"1",2
22490,"0",30,"3",2,"0","1","1",0,1,3,"0",3
80860,"0",42,"3",1,"0","1","1",1,1,4,"0",0
12170,"0",47,"1",1,"0","1","0",0,0,2,"0",0
27120,"0",41,"2",2,"0","1","0",0,0,4,"0",0
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
41690,"0",28,"2",1,"0","1","0",0,0,2,"0",4
159450,"0",58,"2",1,"1","0","0",1,0,1,"0",0
129760,"0",38,"3",1,"0","0","0",1,0,0,"1",0
9510,"0",27,"2",1,"1","0","0",1,1,1,"0",0
107220,"0",35,"1",1,"0","1","1",0,0,1,"0",1
23200,"0",34,"2",1,"0","1","0",3,0,0,"0",3
68870,"0",29,"2",1,"0","1","0",0,0,2,"0",0
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
36200,"0",37,"2",2,"0","1","0",0,0,2,"0",2
19670,"0",20,"2",1,"0","1","0",1,0,4,"0",4
14420,"0",32,"1",2,"0","0","1",0,0,3,"0",0
12440,"0",41,"1",1,"1","0","0",3,4,4,"0",4
43510,"0",48,"1",1,"0","1","0",1,4,2,"0",4
14590,"0",43,"1",1,"0","1","0",3,0,2,"0",2
28640,"0",34,"1",2,"0","1","0",2,0,2,"0",0
72280,"0",39,"1",1,"0","1","1",3,0,2,"0",4
7080,"0",38,"1",2,"0","1","0",0,0,2,"0",3
84710,"0",23,"2",1,"1","0","0",0,4,2,"0",2
49330,"0",25,"2",1,"0","1","0",1,0,3,"0",0
115900,"0",24,"1",1,"1","0","0",3,1,2,"1",0
52340,"0",28,"3",1,"0","1","1",1,0,0,"0",0
19870,"0",21,"1",2,"1","0","0",0,0,2,"0",0
95660,"0",31,"2",1,"0","1","0",3,0,2,"0",2
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
38680,"0",41,"3",1,"1","0","0",3,0,4,"1",2
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
23260,"0",27,"2",1,"0","1","0",1,2,2,"0",4
14030,"0",28,"2",1,"1","0","1",0,0,2,"0",4
11750,"0",68,"0",1,"0","0","1",1,0,0,"0",3
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
9830,"0",19,"1",1,"1","0","0",1,3,1,"0",4
33780,"0",31,"2",1,"0","1","0",3,4,2,"1",1
113280,"0",29,"3",1,"0","1","0",1,0,2,"0",0
9830,"0",19,"1",1,"1","0","0",1,3,1,"0",4
26220,"0",34,"2",1,"0","1","0",1,1,2,"0",4
12400,"0",38,"2",1,"0","1","0",3,4,4,"0",2
99600,"0",26,"2",1,"0","1","0",1,0,1,"0",0
8020,"0",37,"2",2,"0","1","0",1,0,4,"0",0
13440,"0",37,"1",2,"0","1","1",2,4,3,"0",0
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
19530,"0",61,"3",1,"0","0","0",1,0,4,"0",0
11680,"0",27,"1",1,"0","1","1",0,0,2,"0",3
15340,"0",23,"2",1,"1","0","0",1,0,1,"0",0
64580,"0",39,"3",2,"0","1","1",3,0,4,"0",0
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
44550,"1",30,"3",1,"0","1","0",1,0,2,"0",0
33980,"0",39,"1",1,"0","1","1",0,0,3,"0",4
14780,"0",44,"2",2,"0","1","0",0,0,4,"0",4
27080,"0",27,"1",1,"0","1","0",3,0,1,"0",3
41690,"0",28,"2",1,"0","1","0",0,0,2,"0",4
46790,"0",35,"1",1,"0","1","0",3,0,3,"1",3
21320,"0",27,"2",1,"1","0","0",0,4,1,"0",3
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
26290,"0",29,"2",1,"0","1","0",1,0,2,"0",3
50960,"0",30,"3",1,"0","1","0",1,0,2,"0",0
4330,"0",24,"2",2,"1","0","0",1,3,1,"0",0
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
32290,"0",38,"3",1,"0","1","0",3,4,0,"1",4
33980,"0",39,"1",1,"0","1","1",0,0,3,"0",4
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
8020,"0",37,"2",2,"0","1","0",1,0,4,"0",0
34160,"0",27,"3",1,"0","1","0",0,0,2,"0",2
4260,"0",39,"1",1,"0","1","0",3,0,4,"0",4
20960,"0",49,"1",2,"0","1","0",3,0,3,"0",3
24150,"0",34,"2",1,"0","1","0",1,0,2,"0",2
37770,"0",50,"2",1,"0","1","0",3,3,2,"0",4
4260,"0",39,"1",1,"0","1","0",3,0,4,"0",4
38350,"0",45,"1",1,"0","1","0",3,4,4,"0",4
102970,"0",39,"2",2,"0","0","0",0,0,3,"1",0
10070,"0",22,"2",1,"0","1","1",1,3,2,"0",1
31860,"0",20,"2",1,"1","0","1",3,3,3,"0",3
36500,"0",22,"2",1,"1","0","0",0,0,1,"0",4
15340,"0",23,"2",1,"1","0","0",1,0,1,"0",0
12440,"0",41,"1",1,"1","0","0",3,4,4,"0",4
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
143180,"0",57,"3",1,"0","0","1",1,0,4,"0",0
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
35520,"0",27,"2",1,"0","1","0",0,0,3,"0",0
46230,"0",40,"3",1,"0","1","0",3,1,2,"0",0
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
44630,"0",26,"3",1,"0","1","0",3,0,2,"0",0
159450,"0",58,"2",1,"1","0","0",1,0,1,"0",0
41100,"0",23,"2",2,"1","0","0",0,0,4,"0",0
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
109610,"0",27,"2",1,"0","1","0",1,3,3,"0",0
23230,"0",24,"2",1,"1","0","0",1,0,3,"0",4
38350,"0",45,"1",1,"0","1","0",3,4,4,"0",4
148960,"0",68,"3",1,"0","1","1",0,0,4,"0",0
21410,"0",35,"2",1,"0","1","0",3,1,3,"0",1
42720,"0",26,"1",1,"0","1","0",3,1,2,"0",2
23590,"1",33,"2",1,"0","1","0",0,1,0,"0",0
14780,"0",44,"2",2,"0","1","0",0,0,4,"0",4
4330,"0",24,"2",2,"1","0","0",1,3,1,"0",0
14740,"0",33,"3",1,"0","1","0",2,0,1,"0",1
12820,"0",20,"2",1,"1","0","0",0,0,2,"0",0
7270,"0",46,"2",1,"0","0","0",3,2,4,"0",4
14090,"0",54,"2",1,"0","1","0",0,0,4,"1",3
49330,"0",25,"2",1,"0","1","0",1,0,3,"0",0
12400,"0",38,"2",1,"0","1","0",3,4,4,"0",2
61430,"0",58,"1",1,"0","0","0",0,0,4,"1",0
25790,"0",33,"1",2,"0","1","1",0,0,1,"0",0
13550,"0",25,"1",1,"0","1","1",1,0,1,"0",0
26290,"0",29,"2",1,"0","1","0",1,0,2,"0",3
63040,"0",36,"2",1,"0","1","0",3,4,4,"0",4
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
25380,"0",47,"1",2,"0","1","1",3,0,4,"0",0
26790,"0",29,"3",1,"0","1","0",3,0,1,"1",1
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
19220,"0",37,"1",1,"0","1","0",1,0,2,"0",0
44390,"0",33,"3",1,"0","1","0",1,0,4,"0",1
15670,"0",22,"2",1,"0","1","0",1,0,2,"0",1
38500,"0",27,"2",1,"0","1","0",3,0,3,"1",1
32350,"1",26,"3",1,"0","1","0",3,2,4,"0",2
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
21970,"0",43,"2",2,"0","1","0",3,4,3,"1",4
27120,"0",41,"2",2,"0","1","0",0,0,4,"0",0
109610,"0",27,"2",1,"0","1","0",1,3,3,"0",0
19630,"0",31,"3",2,"1","0","0",3,0,3,"0",2
7500,"0",27,"0",1,"0","1","0",0,0,0,"0",0
14420,"0",23,"2",1,"1","0","1",0,0,3,"0",0
12740,"0",37,"1",1,"0","1","1",0,0,1,"0",0
59650,"0",30,"3",1,"0","1","0",1,0,4,"1",2
68870,"0",29,"2",1,"0","1","0",0,0,2,"0",0
39660,"0",33,"2",1,"1","0","1",0,0,4,"0",0
9020,"0",21,"2",1,"1","0","0",0,0,3,"0",0
42490,"0",28,"3",1,"0","1","1",1,0,0,"0",0
44390,"0",33,"3",1,"0","1","0",1,0,4,"0",1
12230,"1",46,"2",1,"1","0","1",1,0,4,"0",0
27280,"0",35,"2",1,"0","1","0",1,4,3,"0",2
8600,"0",39,"2",1,"0","1","1",0,0,4,"0",4
78550,"0",25,"2",1,"0","1","1",3,0,2,"0",0
21320,"0",27,"2",1,"1","0","0",0,4,1,"0",3
110540,"0",30,"3",1,"0","1","0",3,4,2,"1",2
35730,"0",23,"1",1,"0","1","0",1,0,2,"0",1
38780,"1",37,"2",1,"0","1","1",1,1,1,"0",2
15670,"0",22,"2",1,"0","1","0",1,0,2,"0",1
15210,"1",31,"1",1,"0","1","0",1,0,2,"0",2
37770,"0",50,"2",1,"0","1","0",3,3,2,"0",4
12870,"0",37,"2",1,"0","1","1",3,3,4,"0",4
19500,"0",34,"2",1,"0","1","0",3,0,3,"0",1
